pnr_id,passenger_id,flight_id,seat_class,ancillary_fee_paid
PNR077124,P077124,FL08951,ECONOMY,69
PNR077125,P077125,FL01998,ECONOMY,86
PNR077126,P077126,FL06584,FIRST,125
PNR077127,P077127,FL01188,FIRST,81
PNR077128,P077128,FL04698,FIRST,43
PNR077129,P077129,FL08749,ECONOMY,45
PNR077130,P077130,FL04872,BUSINESS,137
PNR077131,P077131,FL09938,ECONOMY,62
PNR077132,P077132,FL01557,BUSINESS,101
PNR077133,P077133,FL09647,FIRST,75
PNR077134,P077134,FL03902,BUSINESS,21
PNR077135,P077135,FL04835,ECONOMY,58
PNR077136,P077136,FL00528,BUSINESS,131
PNR077137,P077137,FL03022,FIRST,59
PNR077138,P077138,FL05163,ECONOMY,97
PNR077139,P077139,FL05380,ECONOMY,6
PNR077140,P077140,FL09431,BUSINESS,127
PNR077141,P077141,FL06697,BUSINESS,39
PNR077142,P077142,FL06698,FIRST,21
PNR077143,P077143,FL07148,ECONOMY,26
PNR077144,P077144,FL09973,FIRST,109
PNR077145,P077145,FL00803,FIRST,70
PNR077146,P077146,FL01361,FIRST,18
PNR077147,P077147,FL02292,ECONOMY,46
PNR077148,P077148,FL08780,ECONOMY,105
PNR077149,P077149,FL01650,ECONOMY,30
PNR077150,P077150,FL07250,ECONOMY,116
PNR077151,P077151,FL06471,BUSINESS,49
PNR077152,P077152,FL02808,ECONOMY,102
PNR077153,P077153,FL01588,FIRST,113
PNR077154,P077154,FL01695,BUSINESS,142
PNR077155,P077155,FL09136,ECONOMY,72
PNR077156,P077156,FL02372,BUSINESS,82
PNR077157,P077157,FL01035,BUSINESS,41
PNR077158,P077158,FL04513,BUSINESS,122
PNR077159,P077159,FL09678,ECONOMY,17
PNR077160,P077160,FL02816,ECONOMY,136
PNR077161,P077161,FL07612,FIRST,123
PNR077162,P077162,FL03632,BUSINESS,113
PNR077163,P077163,FL09809,BUSINESS,113
PNR077164,P077164,FL07681,FIRST,42
PNR077165,P077165,FL00946,BUSINESS,143
PNR077166,P077166,FL07783,FIRST,98
PNR077167,P077167,FL01762,BUSINESS,59
PNR077168,P077168,FL06197,BUSINESS,21
PNR077169,P077169,FL05752,FIRST,32
PNR077170,P077170,FL08335,ECONOMY,116
PNR077171,P077171,FL05272,BUSINESS,103
PNR077172,P077172,FL03954,BUSINESS,148
PNR077173,P077173,FL01633,BUSINESS,41
PNR077174,P077174,FL09270,FIRST,34
PNR077175,P077175,FL05955,ECONOMY,139
PNR077176,P077176,FL09541,ECONOMY,38
PNR077177,P077177,FL07797,FIRST,146
PNR077178,P077178,FL08366,ECONOMY,93
PNR077179,P077179,FL09410,ECONOMY,10
PNR077180,P077180,FL01418,ECONOMY,68
PNR077181,P077181,FL08181,ECONOMY,149
PNR077182,P077182,FL07568,ECONOMY,52
PNR077183,P077183,FL05912,ECONOMY,22
PNR077184,P077184,FL06121,FIRST,62
PNR077185,P077185,FL09661,ECONOMY,105
PNR077186,P077186,FL08609,BUSINESS,27
PNR077187,P077187,FL04399,FIRST,82
PNR077188,P077188,FL04914,FIRST,117
PNR077189,P077189,FL04295,FIRST,138
PNR077190,P077190,FL02432,ECONOMY,17
PNR077191,P077191,FL02895,BUSINESS,144
PNR077192,P077192,FL00807,BUSINESS,24
PNR077193,P077193,FL03988,FIRST,95
PNR077194,P077194,FL06022,ECONOMY,141
PNR077195,P077195,FL09341,FIRST,84
PNR077196,P077196,FL03730,BUSINESS,23
PNR077197,P077197,FL08814,ECONOMY,54
PNR077198,P077198,FL04673,ECONOMY,65
PNR077199,P077199,FL00845,ECONOMY,105
PNR077200,P077200,FL01461,FIRST,14
PNR077201,P077201,FL05191,ECONOMY,58
PNR077202,P077202,FL02908,ECONOMY,32
PNR077203,P077203,FL00031,ECONOMY,73
PNR077204,P077204,FL06113,ECONOMY,141
PNR077205,P077205,FL02388,BUSINESS,80
PNR077206,P077206,FL04341,FIRST,13
PNR077207,P077207,FL08793,ECONOMY,148
PNR077208,P077208,FL04151,ECONOMY,130
PNR077209,P077209,FL04514,FIRST,62
PNR077210,P077210,FL08218,FIRST,3
PNR077211,P077211,FL06474,FIRST,19
PNR077212,P077212,FL01817,BUSINESS,86
PNR077213,P077213,FL00864,FIRST,125
PNR077214,P077214,FL06088,ECONOMY,113
PNR077215,P077215,FL03132,FIRST,85
PNR077216,P077216,FL03739,BUSINESS,60
PNR077217,P077217,FL08104,FIRST,98
PNR077218,P077218,FL05000,FIRST,48
PNR077219,P077219,FL09936,ECONOMY,124
PNR077220,P077220,FL02465,BUSINESS,93
PNR077221,P077221,FL07529,BUSINESS,22
PNR077222,P077222,FL02739,FIRST,114
PNR077223,P077223,FL00200,FIRST,118
PNR077224,P077224,FL05717,ECONOMY,40
PNR077225,P077225,FL05258,FIRST,24
PNR077226,P077226,FL02260,BUSINESS,138
PNR077227,P077227,FL08935,FIRST,49
PNR077228,P077228,FL00240,BUSINESS,145
PNR077229,P077229,FL00344,BUSINESS,66
PNR077230,P077230,FL06667,ECONOMY,52
PNR077231,P077231,FL00339,BUSINESS,65
PNR077232,P077232,FL00820,ECONOMY,86
PNR077233,P077233,FL08419,BUSINESS,83
PNR077234,P077234,FL08537,BUSINESS,141
PNR077235,P077235,FL08997,ECONOMY,126
PNR077236,P077236,FL07248,ECONOMY,128
PNR077237,P077237,FL04895,BUSINESS,149
PNR077238,P077238,FL01639,ECONOMY,85
PNR077239,P077239,FL04538,BUSINESS,89
PNR077240,P077240,FL06277,ECONOMY,81
PNR077241,P077241,FL01752,FIRST,124
PNR077242,P077242,FL04693,ECONOMY,99
PNR077243,P077243,FL09092,ECONOMY,102
PNR077244,P077244,FL02321,FIRST,108
PNR077245,P077245,FL05903,BUSINESS,85
PNR077246,P077246,FL08997,ECONOMY,75
PNR077247,P077247,FL08481,FIRST,70
PNR077248,P077248,FL07345,FIRST,13
PNR077249,P077249,FL02331,BUSINESS,34
PNR077250,P077250,FL05964,FIRST,78
PNR077251,P077251,FL09938,BUSINESS,110
PNR077252,P077252,FL01072,BUSINESS,84
PNR077253,P077253,FL00292,FIRST,67
PNR077254,P077254,FL05516,BUSINESS,33
PNR077255,P077255,FL07313,ECONOMY,27
PNR077256,P077256,FL08331,BUSINESS,85
PNR077257,P077257,FL01639,FIRST,27
PNR077258,P077258,FL03162,BUSINESS,21
PNR077259,P077259,FL06874,BUSINESS,39
PNR077260,P077260,FL05776,ECONOMY,10
PNR077261,P077261,FL06161,ECONOMY,69
PNR077262,P077262,FL05741,ECONOMY,54
PNR077263,P077263,FL05869,FIRST,44
PNR077264,P077264,FL06527,FIRST,107
PNR077265,P077265,FL03417,ECONOMY,69
PNR077266,P077266,FL00910,ECONOMY,114
PNR077267,P077267,FL03950,FIRST,48
PNR077268,P077268,FL09675,ECONOMY,114
PNR077269,P077269,FL05938,ECONOMY,59
PNR077270,P077270,FL05757,FIRST,112
PNR077271,P077271,FL07270,BUSINESS,7
PNR077272,P077272,FL09677,BUSINESS,90
PNR077273,P077273,FL07855,BUSINESS,15
PNR077274,P077274,FL08350,FIRST,62
PNR077275,P077275,FL05562,BUSINESS,117
PNR077276,P077276,FL09553,BUSINESS,107
PNR077277,P077277,FL04868,BUSINESS,73
PNR077278,P077278,FL00353,BUSINESS,143
PNR077279,P077279,FL08002,BUSINESS,16
PNR077280,P077280,FL09402,BUSINESS,46
PNR077281,P077281,FL01420,ECONOMY,17
PNR077282,P077282,FL03885,ECONOMY,65
PNR077283,P077283,FL05081,BUSINESS,98
PNR077284,P077284,FL07430,FIRST,87
PNR077285,P077285,FL05847,BUSINESS,18
PNR077286,P077286,FL09368,ECONOMY,15
PNR077287,P077287,FL08195,ECONOMY,128
PNR077288,P077288,FL03319,BUSINESS,106
PNR077289,P077289,FL06874,FIRST,44
PNR077290,P077290,FL03229,BUSINESS,137
PNR077291,P077291,FL06162,BUSINESS,125
PNR077292,P077292,FL04633,FIRST,98
PNR077293,P077293,FL09425,BUSINESS,135
PNR077294,P077294,FL08075,FIRST,89
PNR077295,P077295,FL03528,FIRST,113
PNR077296,P077296,FL05545,ECONOMY,12
PNR077297,P077297,FL03379,BUSINESS,67
PNR077298,P077298,FL03528,FIRST,15
PNR077299,P077299,FL00072,FIRST,95
PNR077300,P077300,FL05531,BUSINESS,13
PNR077301,P077301,FL03376,BUSINESS,8
PNR077302,P077302,FL05240,ECONOMY,19
PNR077303,P077303,FL06167,FIRST,15
PNR077304,P077304,FL00852,FIRST,94
PNR077305,P077305,FL05434,FIRST,113
PNR077306,P077306,FL05817,ECONOMY,86
PNR077307,P077307,FL04032,FIRST,112
PNR077308,P077308,FL09470,BUSINESS,92
PNR077309,P077309,FL06753,BUSINESS,87
PNR077310,P077310,FL03326,FIRST,142
PNR077311,P077311,FL03185,FIRST,87
PNR077312,P077312,FL08710,FIRST,72
PNR077313,P077313,FL07476,FIRST,128
PNR077314,P077314,FL02168,FIRST,110
PNR077315,P077315,FL04465,BUSINESS,137
PNR077316,P077316,FL02187,FIRST,31
PNR077317,P077317,FL08421,FIRST,105
PNR077318,P077318,FL03072,FIRST,70
PNR077319,P077319,FL08456,BUSINESS,27
PNR077320,P077320,FL06761,ECONOMY,12
PNR077321,P077321,FL08451,BUSINESS,62
PNR077322,P077322,FL07686,ECONOMY,94
PNR077323,P077323,FL05497,ECONOMY,133
PNR077324,P077324,FL05290,BUSINESS,84
PNR077325,P077325,FL05924,FIRST,147
PNR077326,P077326,FL08340,BUSINESS,37
PNR077327,P077327,FL08783,BUSINESS,1
PNR077328,P077328,FL01238,ECONOMY,121
PNR077329,P077329,FL03430,FIRST,2
PNR077330,P077330,FL02980,FIRST,34
PNR077331,P077331,FL09076,ECONOMY,41
PNR077332,P077332,FL01301,ECONOMY,146
PNR077333,P077333,FL09753,ECONOMY,140
PNR077334,P077334,FL09436,BUSINESS,118
PNR077335,P077335,FL00024,ECONOMY,63
PNR077336,P077336,FL02151,ECONOMY,51
PNR077337,P077337,FL04141,BUSINESS,126
PNR077338,P077338,FL02479,FIRST,31
PNR077339,P077339,FL03817,BUSINESS,44
PNR077340,P077340,FL08684,BUSINESS,31
PNR077341,P077341,FL00287,ECONOMY,48
PNR077342,P077342,FL03968,ECONOMY,29
PNR077343,P077343,FL08458,FIRST,4
PNR077344,P077344,FL03405,ECONOMY,128
PNR077345,P077345,FL04964,ECONOMY,69
PNR077346,P077346,FL09183,ECONOMY,92
PNR077347,P077347,FL00605,BUSINESS,27
PNR077348,P077348,FL05400,ECONOMY,14
PNR077349,P077349,FL02055,ECONOMY,61
PNR077350,P077350,FL04670,ECONOMY,78
PNR077351,P077351,FL07476,FIRST,14
PNR077352,P077352,FL02307,FIRST,72
PNR077353,P077353,FL01124,BUSINESS,6
PNR077354,P077354,FL06220,ECONOMY,110
PNR077355,P077355,FL07236,ECONOMY,58
PNR077356,P077356,FL09230,ECONOMY,141
PNR077357,P077357,FL09851,FIRST,4
PNR077358,P077358,FL08780,BUSINESS,114
PNR077359,P077359,FL04697,FIRST,97
PNR077360,P077360,FL06004,FIRST,76
PNR077361,P077361,FL09191,ECONOMY,11
PNR077362,P077362,FL01255,ECONOMY,123
PNR077363,P077363,FL06902,FIRST,55
PNR077364,P077364,FL07295,BUSINESS,148
PNR077365,P077365,FL00589,FIRST,32
PNR077366,P077366,FL08114,BUSINESS,39
PNR077367,P077367,FL02444,BUSINESS,47
PNR077368,P077368,FL00198,BUSINESS,146
PNR077369,P077369,FL08412,FIRST,14
PNR077370,P077370,FL04138,ECONOMY,104
PNR077371,P077371,FL02890,ECONOMY,131
PNR077372,P077372,FL02318,ECONOMY,50
PNR077373,P077373,FL08538,FIRST,67
PNR077374,P077374,FL02566,ECONOMY,119
PNR077375,P077375,FL07176,BUSINESS,95
PNR077376,P077376,FL04288,ECONOMY,51
PNR077377,P077377,FL06397,BUSINESS,130
PNR077378,P077378,FL01837,ECONOMY,118
PNR077379,P077379,FL01865,FIRST,52
PNR077380,P077380,FL07442,ECONOMY,144
PNR077381,P077381,FL05742,ECONOMY,56
PNR077382,P077382,FL01386,ECONOMY,60
PNR077383,P077383,FL01821,ECONOMY,87
PNR077384,P077384,FL02202,ECONOMY,122
PNR077385,P077385,FL01371,BUSINESS,108
PNR077386,P077386,FL05771,BUSINESS,71
PNR077387,P077387,FL04073,ECONOMY,46
PNR077388,P077388,FL03107,BUSINESS,34
PNR077389,P077389,FL03275,BUSINESS,82
PNR077390,P077390,FL04208,BUSINESS,14
PNR077391,P077391,FL08399,ECONOMY,126
PNR077392,P077392,FL04818,ECONOMY,37
PNR077393,P077393,FL03010,ECONOMY,68
PNR077394,P077394,FL06738,ECONOMY,90
PNR077395,P077395,FL03264,ECONOMY,33
PNR077396,P077396,FL08347,ECONOMY,6
PNR077397,P077397,FL00848,BUSINESS,108
PNR077398,P077398,FL05356,FIRST,10
PNR077399,P077399,FL01338,ECONOMY,33
PNR077400,P077400,FL05566,ECONOMY,13
PNR077401,P077401,FL00453,BUSINESS,85
PNR077402,P077402,FL03870,BUSINESS,39
PNR077403,P077403,FL07916,ECONOMY,55
PNR077404,P077404,FL02781,BUSINESS,60
PNR077405,P077405,FL02849,FIRST,60
PNR077406,P077406,FL06522,BUSINESS,130
PNR077407,P077407,FL01912,FIRST,89
PNR077408,P077408,FL08900,ECONOMY,1
PNR077409,P077409,FL06619,ECONOMY,60
PNR077410,P077410,FL05542,ECONOMY,63
PNR077411,P077411,FL00068,FIRST,16
PNR077412,P077412,FL06458,ECONOMY,60
PNR077413,P077413,FL07321,BUSINESS,103
PNR077414,P077414,FL03892,FIRST,81
PNR077415,P077415,FL03585,BUSINESS,125
PNR077416,P077416,FL08108,ECONOMY,12
PNR077417,P077417,FL06388,ECONOMY,71
PNR077418,P077418,FL02526,FIRST,51
PNR077419,P077419,FL00046,FIRST,30
PNR077420,P077420,FL04416,BUSINESS,110
PNR077421,P077421,FL09219,FIRST,38
PNR077422,P077422,FL01696,ECONOMY,109
PNR077423,P077423,FL05132,BUSINESS,78
PNR077424,P077424,FL04445,BUSINESS,54
PNR077425,P077425,FL02423,BUSINESS,80
PNR077426,P077426,FL02695,BUSINESS,7
PNR077427,P077427,FL03054,BUSINESS,119
PNR077428,P077428,FL00754,FIRST,64
PNR077429,P077429,FL04146,BUSINESS,80
PNR077430,P077430,FL05570,BUSINESS,17
PNR077431,P077431,FL09009,FIRST,119
PNR077432,P077432,FL08870,FIRST,23
PNR077433,P077433,FL08634,BUSINESS,119
PNR077434,P077434,FL08453,BUSINESS,137
PNR077435,P077435,FL01740,ECONOMY,126
PNR077436,P077436,FL07779,FIRST,105
PNR077437,P077437,FL02202,ECONOMY,100
PNR077438,P077438,FL01312,FIRST,31
PNR077439,P077439,FL05581,FIRST,38
PNR077440,P077440,FL07599,ECONOMY,102
PNR077441,P077441,FL08375,BUSINESS,123
PNR077442,P077442,FL02617,ECONOMY,75
PNR077443,P077443,FL03905,BUSINESS,96
PNR077444,P077444,FL02248,ECONOMY,101
PNR077445,P077445,FL07319,BUSINESS,104
PNR077446,P077446,FL00152,BUSINESS,113
PNR077447,P077447,FL07001,BUSINESS,128
PNR077448,P077448,FL03237,FIRST,144
PNR077449,P077449,FL09773,BUSINESS,125
PNR077450,P077450,FL05587,ECONOMY,130
PNR077451,P077451,FL05440,BUSINESS,115
PNR077452,P077452,FL02910,FIRST,138
PNR077453,P077453,FL01310,FIRST,117
PNR077454,P077454,FL05896,ECONOMY,24
PNR077455,P077455,FL02554,ECONOMY,48
PNR077456,P077456,FL02640,ECONOMY,45
PNR077457,P077457,FL03319,BUSINESS,135
PNR077458,P077458,FL02232,FIRST,12
PNR077459,P077459,FL07391,BUSINESS,108
PNR077460,P077460,FL04958,FIRST,96
PNR077461,P077461,FL08102,BUSINESS,104
PNR077462,P077462,FL05775,BUSINESS,58
PNR077463,P077463,FL03158,BUSINESS,134
PNR077464,P077464,FL01145,FIRST,41
PNR077465,P077465,FL03675,FIRST,33
PNR077466,P077466,FL04608,FIRST,106
PNR077467,P077467,FL06660,FIRST,28
PNR077468,P077468,FL09205,BUSINESS,136
PNR077469,P077469,FL03206,ECONOMY,78
PNR077470,P077470,FL08511,FIRST,118
PNR077471,P077471,FL00231,BUSINESS,22
PNR077472,P077472,FL02692,ECONOMY,87
PNR077473,P077473,FL04770,FIRST,49
PNR077474,P077474,FL04518,BUSINESS,139
PNR077475,P077475,FL00125,ECONOMY,26
PNR077476,P077476,FL09965,ECONOMY,82
PNR077477,P077477,FL06661,FIRST,13
PNR077478,P077478,FL04891,ECONOMY,47
PNR077479,P077479,FL07060,ECONOMY,91
PNR077480,P077480,FL02454,BUSINESS,94
PNR077481,P077481,FL06307,BUSINESS,145
PNR077482,P077482,FL01996,BUSINESS,2
PNR077483,P077483,FL02508,BUSINESS,108
PNR077484,P077484,FL07146,FIRST,108
PNR077485,P077485,FL00553,ECONOMY,127
PNR077486,P077486,FL06902,ECONOMY,35
PNR077487,P077487,FL07523,FIRST,85
PNR077488,P077488,FL09335,FIRST,107
PNR077489,P077489,FL08737,FIRST,145
PNR077490,P077490,FL02307,ECONOMY,39
PNR077491,P077491,FL07364,ECONOMY,108
PNR077492,P077492,FL06769,ECONOMY,110
PNR077493,P077493,FL05643,BUSINESS,36
PNR077494,P077494,FL06636,ECONOMY,104
PNR077495,P077495,FL04619,ECONOMY,26
PNR077496,P077496,FL07299,FIRST,127
PNR077497,P077497,FL09161,ECONOMY,23
PNR077498,P077498,FL04073,FIRST,116
PNR077499,P077499,FL06252,BUSINESS,100
PNR077500,P077500,FL00803,FIRST,129
PNR077501,P077501,FL04620,ECONOMY,75
PNR077502,P077502,FL06828,ECONOMY,126
PNR077503,P077503,FL03001,FIRST,62
PNR077504,P077504,FL05239,FIRST,79
PNR077505,P077505,FL01536,FIRST,50
PNR077506,P077506,FL05108,FIRST,34
PNR077507,P077507,FL07206,ECONOMY,121
PNR077508,P077508,FL09436,BUSINESS,130
PNR077509,P077509,FL07486,ECONOMY,2
PNR077510,P077510,FL00747,BUSINESS,10
PNR077511,P077511,FL09699,ECONOMY,50
PNR077512,P077512,FL01906,BUSINESS,106
PNR077513,P077513,FL08288,ECONOMY,45
PNR077514,P077514,FL04177,ECONOMY,84
PNR077515,P077515,FL04595,FIRST,144
PNR077516,P077516,FL04974,BUSINESS,66
PNR077517,P077517,FL05847,ECONOMY,148
PNR077518,P077518,FL01344,FIRST,92
PNR077519,P077519,FL07417,FIRST,13
PNR077520,P077520,FL07882,FIRST,147
PNR077521,P077521,FL07270,ECONOMY,97
PNR077522,P077522,FL06941,FIRST,41
PNR077523,P077523,FL02855,BUSINESS,98
PNR077524,P077524,FL05454,ECONOMY,0
PNR077525,P077525,FL03524,ECONOMY,96
PNR077526,P077526,FL02335,BUSINESS,118
PNR077527,P077527,FL02397,ECONOMY,48
PNR077528,P077528,FL08821,ECONOMY,145
PNR077529,P077529,FL05908,BUSINESS,135
PNR077530,P077530,FL03780,ECONOMY,123
PNR077531,P077531,FL05605,ECONOMY,112
PNR077532,P077532,FL06215,FIRST,97
PNR077533,P077533,FL07079,BUSINESS,128
PNR077534,P077534,FL09701,BUSINESS,42
PNR077535,P077535,FL02733,BUSINESS,58
PNR077536,P077536,FL02411,BUSINESS,97
PNR077537,P077537,FL05801,FIRST,1
PNR077538,P077538,FL04696,BUSINESS,86
PNR077539,P077539,FL04232,FIRST,113
PNR077540,P077540,FL01882,ECONOMY,117
PNR077541,P077541,FL09273,BUSINESS,89
PNR077542,P077542,FL03418,BUSINESS,110
PNR077543,P077543,FL00357,ECONOMY,72
PNR077544,P077544,FL05041,BUSINESS,80
PNR077545,P077545,FL03945,ECONOMY,83
PNR077546,P077546,FL06149,FIRST,97
PNR077547,P077547,FL05822,FIRST,40
PNR077548,P077548,FL09136,ECONOMY,60
PNR077549,P077549,FL07126,ECONOMY,137
PNR077550,P077550,FL01513,BUSINESS,9
PNR077551,P077551,FL00126,ECONOMY,71
PNR077552,P077552,FL05831,BUSINESS,5
PNR077553,P077553,FL05347,BUSINESS,131
PNR077554,P077554,FL06077,BUSINESS,81
PNR077555,P077555,FL02937,BUSINESS,123
PNR077556,P077556,FL08837,BUSINESS,134
PNR077557,P077557,FL09263,ECONOMY,68
PNR077558,P077558,FL08022,BUSINESS,93
PNR077559,P077559,FL00016,ECONOMY,61
PNR077560,P077560,FL04446,BUSINESS,136
PNR077561,P077561,FL00314,FIRST,141
PNR077562,P077562,FL04452,ECONOMY,71
PNR077563,P077563,FL09528,ECONOMY,86
PNR077564,P077564,FL00683,BUSINESS,64
PNR077565,P077565,FL05179,BUSINESS,67
PNR077566,P077566,FL00228,ECONOMY,65
PNR077567,P077567,FL02603,FIRST,82
PNR077568,P077568,FL03183,ECONOMY,73
PNR077569,P077569,FL01223,ECONOMY,107
PNR077570,P077570,FL03828,FIRST,89
PNR077571,P077571,FL00857,BUSINESS,148
PNR077572,P077572,FL02289,ECONOMY,20
PNR077573,P077573,FL05986,FIRST,118
PNR077574,P077574,FL00684,FIRST,13
PNR077575,P077575,FL07488,BUSINESS,59
PNR077576,P077576,FL03180,BUSINESS,112
PNR077577,P077577,FL02915,ECONOMY,18
PNR077578,P077578,FL01715,BUSINESS,132
PNR077579,P077579,FL08178,FIRST,5
PNR077580,P077580,FL03399,ECONOMY,51
PNR077581,P077581,FL01691,FIRST,76
PNR077582,P077582,FL07842,ECONOMY,54
PNR077583,P077583,FL07685,FIRST,132
PNR077584,P077584,FL08309,FIRST,29
PNR077585,P077585,FL02117,BUSINESS,53
PNR077586,P077586,FL01171,BUSINESS,36
PNR077587,P077587,FL05511,FIRST,105
PNR077588,P077588,FL05095,FIRST,49
PNR077589,P077589,FL08711,ECONOMY,63
PNR077590,P077590,FL07330,ECONOMY,4
PNR077591,P077591,FL06002,ECONOMY,31
PNR077592,P077592,FL03811,BUSINESS,79
PNR077593,P077593,FL04235,BUSINESS,79
PNR077594,P077594,FL01880,ECONOMY,149
PNR077595,P077595,FL02891,ECONOMY,60
PNR077596,P077596,FL03201,ECONOMY,135
PNR077597,P077597,FL08272,FIRST,62
PNR077598,P077598,FL07818,FIRST,26
PNR077599,P077599,FL00793,BUSINESS,43
PNR077600,P077600,FL08482,BUSINESS,116
PNR077601,P077601,FL07232,FIRST,106
PNR077602,P077602,FL09628,ECONOMY,89
PNR077603,P077603,FL03735,ECONOMY,108
PNR077604,P077604,FL05013,ECONOMY,56
PNR077605,P077605,FL06062,BUSINESS,29
PNR077606,P077606,FL00101,FIRST,67
PNR077607,P077607,FL05234,BUSINESS,68
PNR077608,P077608,FL03105,BUSINESS,84
PNR077609,P077609,FL04799,ECONOMY,73
PNR077610,P077610,FL02511,ECONOMY,13
PNR077611,P077611,FL03336,FIRST,63
PNR077612,P077612,FL07219,ECONOMY,24
PNR077613,P077613,FL00968,FIRST,35
PNR077614,P077614,FL01078,ECONOMY,47
PNR077615,P077615,FL02223,FIRST,114
PNR077616,P077616,FL07983,BUSINESS,44
PNR077617,P077617,FL07812,BUSINESS,19
PNR077618,P077618,FL03557,ECONOMY,116
PNR077619,P077619,FL00655,FIRST,40
PNR077620,P077620,FL01328,FIRST,99
PNR077621,P077621,FL03692,FIRST,15
PNR077622,P077622,FL02193,ECONOMY,125
PNR077623,P077623,FL01256,ECONOMY,54
PNR077624,P077624,FL05872,BUSINESS,89
PNR077625,P077625,FL00138,ECONOMY,53
PNR077626,P077626,FL01126,BUSINESS,29
PNR077627,P077627,FL07593,FIRST,74
PNR077628,P077628,FL08899,FIRST,129
PNR077629,P077629,FL06963,FIRST,119
PNR077630,P077630,FL03457,BUSINESS,132
PNR077631,P077631,FL00924,ECONOMY,89
PNR077632,P077632,FL04631,BUSINESS,84
PNR077633,P077633,FL07934,BUSINESS,118
PNR077634,P077634,FL00333,FIRST,97
PNR077635,P077635,FL08921,ECONOMY,45
PNR077636,P077636,FL07012,ECONOMY,34
PNR077637,P077637,FL06058,BUSINESS,124
PNR077638,P077638,FL07780,ECONOMY,47
PNR077639,P077639,FL05411,FIRST,129
PNR077640,P077640,FL00715,FIRST,44
PNR077641,P077641,FL02447,ECONOMY,33
PNR077642,P077642,FL07629,ECONOMY,110
PNR077643,P077643,FL07098,ECONOMY,49
PNR077644,P077644,FL07499,BUSINESS,6
PNR077645,P077645,FL00361,FIRST,126
PNR077646,P077646,FL08655,BUSINESS,140
PNR077647,P077647,FL00184,BUSINESS,75
PNR077648,P077648,FL07422,ECONOMY,15
PNR077649,P077649,FL03385,FIRST,4
PNR077650,P077650,FL03430,BUSINESS,17
PNR077651,P077651,FL09501,BUSINESS,21
PNR077652,P077652,FL01207,ECONOMY,146
PNR077653,P077653,FL09600,FIRST,23
PNR077654,P077654,FL02539,BUSINESS,31
PNR077655,P077655,FL07523,FIRST,136
PNR077656,P077656,FL00753,BUSINESS,138
PNR077657,P077657,FL06646,ECONOMY,72
PNR077658,P077658,FL00142,BUSINESS,44
PNR077659,P077659,FL08334,FIRST,98
PNR077660,P077660,FL06327,ECONOMY,17
PNR077661,P077661,FL02219,ECONOMY,91
PNR077662,P077662,FL07026,ECONOMY,74
PNR077663,P077663,FL09670,ECONOMY,136
PNR077664,P077664,FL03692,BUSINESS,127
PNR077665,P077665,FL08136,BUSINESS,99
PNR077666,P077666,FL05166,BUSINESS,104
PNR077667,P077667,FL01796,BUSINESS,76
PNR077668,P077668,FL01963,FIRST,48
PNR077669,P077669,FL04841,FIRST,117
PNR077670,P077670,FL02542,FIRST,146
PNR077671,P077671,FL05573,FIRST,145
PNR077672,P077672,FL07317,BUSINESS,143
PNR077673,P077673,FL06371,BUSINESS,34
PNR077674,P077674,FL03879,BUSINESS,96
PNR077675,P077675,FL04220,BUSINESS,72
PNR077676,P077676,FL01777,BUSINESS,16
PNR077677,P077677,FL09786,FIRST,143
PNR077678,P077678,FL02248,BUSINESS,97
PNR077679,P077679,FL06752,BUSINESS,22
PNR077680,P077680,FL00168,BUSINESS,94
PNR077681,P077681,FL09214,BUSINESS,106
PNR077682,P077682,FL07692,FIRST,15
PNR077683,P077683,FL09415,ECONOMY,139
PNR077684,P077684,FL03988,ECONOMY,20
PNR077685,P077685,FL01128,ECONOMY,99
PNR077686,P077686,FL04900,FIRST,15
PNR077687,P077687,FL08897,ECONOMY,49
PNR077688,P077688,FL06004,ECONOMY,52
PNR077689,P077689,FL02245,BUSINESS,133
PNR077690,P077690,FL02465,ECONOMY,99
PNR077691,P077691,FL00838,ECONOMY,53
PNR077692,P077692,FL07418,ECONOMY,83
PNR077693,P077693,FL05282,FIRST,26
PNR077694,P077694,FL03736,BUSINESS,102
PNR077695,P077695,FL08637,BUSINESS,124
PNR077696,P077696,FL01658,FIRST,43
PNR077697,P077697,FL01853,ECONOMY,144
PNR077698,P077698,FL08326,FIRST,139
PNR077699,P077699,FL01872,FIRST,0
PNR077700,P077700,FL02731,FIRST,116
PNR077701,P077701,FL05239,BUSINESS,15
PNR077702,P077702,FL01994,ECONOMY,51
PNR077703,P077703,FL06341,BUSINESS,121
PNR077704,P077704,FL01859,BUSINESS,32
PNR077705,P077705,FL03151,ECONOMY,50
PNR077706,P077706,FL02981,BUSINESS,49
PNR077707,P077707,FL04459,FIRST,101
PNR077708,P077708,FL07053,BUSINESS,72
PNR077709,P077709,FL01401,BUSINESS,148
PNR077710,P077710,FL05592,FIRST,1
PNR077711,P077711,FL03418,BUSINESS,44
PNR077712,P077712,FL03043,BUSINESS,89
PNR077713,P077713,FL04311,ECONOMY,2
PNR077714,P077714,FL08169,FIRST,12
PNR077715,P077715,FL09384,ECONOMY,103
PNR077716,P077716,FL03658,ECONOMY,9
PNR077717,P077717,FL04732,BUSINESS,22
PNR077718,P077718,FL04812,FIRST,71
PNR077719,P077719,FL01809,FIRST,138
